,artikelnr:,text:,jci1.0:,jci1.3:,versie:
10,/Hoofdstuk2/Paragraaf2/Artikel2.10,"De begroting van Nationale Schuld bevat: $$ de uitgaven en ontvangsten die voortvloeien uit transacties op de financiële
                                            markten, voor zover die transacties een oorspronkelijke looptijd hebben van
                                            langer dan één jaar; $$ de mutatie per 31 december van het begrotingsjaar ten opzichte van 31
                                            december van het voorgaande jaar in het saldo van uitgaven en ontvangsten
                                            die voortvloeien uit transacties op de financiële markten, voor zover die
                                            transacties een oorspronkelijke looptijd hebben van maximaal één jaar; $$ de uitgaven en ontvangsten die voortvloeien uit door Onze Minister van
                                            Financiën met derden en agentschappen aan te gane leningen, bedoeld in
                                            de , en ;artikelen
                                                5.5, eerste lid $$ de uitgaven en ontvangsten die voortvloeien uit door Onze Minister van
                                            Financiën met derden en agentschappen aan te gane leningen, bedoeld in
                                            de , en ; $$ de mutatie per 31 december van het begrotingsjaar ten opzichte van 31
                                            december van het voorafgaande jaar in het totaalsaldo van de
                                            rekeningen-courant, inclusief de daaraan gekoppelde termijndeposito’s, die
                                            derden en dienstonderdelen in het kader van schatkistbankieren aanhouden bij
                                            de schatkist van het Rijk; $$ de uitgaven en ontvangsten aan rente, boete, kosten en provisie die
                                            voortvloeien uit de transacties, bedoeld onder b, alsmede uit de
                                            rekeningen-courant, bedoeld onder d; $$ de uitgaven en ontvangsten die voortvloeien uit het betalingsverkeer met een
                                            centrale kas van het Rijk; $$ andere door Onze Minister van Financiën aan te wijzen uitgaven en
                                            ontvangsten die voortvloeien uit vermogens- of financieringstransacties. $$ In afwijking van de aanhef van het eerste lid kan de begroting van Nationale Schuld
                                    geen mutaties als bedoeld in het eerste lid, onder b en d, bevatten. Na afloop van
                                    het begrotingsjaar worden deze mutaties als slotverschil weergegeven in het voorstel
                                    van wet tot vaststelling van de slotverschillen van de begroting van Nationale
                                    Schuld.",1.0:c:BWBR0039429&artikel=2.10&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=2&artikel=2.10&z=2019-01-01&g=2019-01-01,01-01-2018
11,/Hoofdstuk2/Paragraaf2/Artikel2.11,"Een begrotingsfonds kan worden ingesteld ten behoeve van het afzonderlijk beheren
                                    van ontvangsten en uitgaven van het Rijk die voor een specifiek doel bestemd zijn. $$ Het instellen van een begrotingsfonds geschiedt bij wet. De wet tot instelling van
                                    een begrotingsfonds wordt mede door Onze Minister van Financiën ondertekend. $$ De wet tot instelling van een begrotingsfonds bepaalt voor dat fonds in elk geval: $$ de aard van de uitgaven en de ontvangsten; $$ wie van Onze Ministers met het beheer is belast. $$ Een voordelig jaarsaldo van een begrotingsfonds wordt ten gunste van de begroting
                                    van het fonds van het daarop volgende jaar gebracht; een nadelig jaarsaldo wordt ten
                                    laste van die begroting gebracht.",1.0:c:BWBR0039429&artikel=2.11&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=2&artikel=2.11&z=2019-01-01&g=2019-01-01,01-01-2018
12,/Hoofdstuk2/Paragraaf2/Artikel2.12,"Een programmabegroting kan ten behoeve van een minister die niet belast is met de
                                    leiding van een ministerie worden ingesteld, indien het wenselijk is bepaalde
                                    ontvangsten en uitgaven van een ministerie afgezonderd van een departementale
                                    begroting te beheren. $$ Het instellen van een programmabegroting geschiedt bij een wet tot vaststelling van
                                    de begrotingsstaten. $$ De wet tot instelling van een programmabegroting bepaalt wie van Onze Ministers
                                    belast is met het beheer van die begroting.",1.0:c:BWBR0039429&artikel=2.12&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=2&artikel=2.12&z=2019-01-01&g=2019-01-01,01-01-2018
13,/Hoofdstuk2/Paragraaf3/Artikel2.13,"Het begrotingsbeheer en het financieel beheer worden gevoerd met toepassing van het
                                    verplichtingen-kasstelsel. $$ Het verplichtingen-kasstelsel wordt zodanig toegepast, dat aan de financiële
                                    administratie per begrotingsartikel in elk geval per ultimo van een begrotingsjaar
                                    ten minste kunnen worden ontleend: $$ het deel van de geraamde financiële verplichtingen dat is aangegaan of
                                            ontstaan; $$ het deel van de geraamde kasuitgaven dat tot betaling heeft geleid; $$ per aangegane of ontstane financiële verplichting het deel dat nog niet tot
                                            betaling heeft geleid; $$ het deel van de geraamde kasuitgaven waarvoor nog geen financiële
                                            verplichtingen zijn aangegaan of ontstaan; $$ het deel van de geraamde kasontvangsten dat is ontvangen.",1.0:c:BWBR0039429&artikel=2.13&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=3&artikel=2.13&z=2019-01-01&g=2019-01-01,01-01-2018
14,/Hoofdstuk2/Paragraaf3/Artikel2.14,"Tot een financiële verplichting wordt gerekend: $$ een financiële verplichting aan een derde op grond van een verdrag, een wet,
                                            een koninklijk besluit, een ministeriële regeling, een beschikking of een
                                            controleerbaar vastgelegde afspraak; $$ een financiële verplichting aan een ander dienstonderdeel op grond van een
                                            controleerbaar vastgelegde afspraak. $$ Bepalend voor het begrotingsjaar ten laste waarvan een aangegane of ontstane
                                    financiële verplichting wordt gebracht, is de datum waarop de verplichting ten
                                    opzichte van een derde of een ander dienstonderdeel controleerbaar vastligt. $$ In afwijking van het tweede lid kan Onze Minister van Financiën categorieën
                                    financiële verplichtingen aanwijzen waarbij het jaar waarin de kasbetaling is
                                    gedaan, kan worden aangemerkt als het begrotingsjaar waarin de met de kasbetaling
                                    samenhangende verplichting is aangegaan of is ontstaan. $$ Een in een jaar aangegane of ontstane financiële verplichting die na de
                                    jaarafsluiting van de financiële administratie blijkt, wordt geboekt op het
                                    overeenkomstige begrotingsartikel in het dan lopende begrotingsjaar.",1.0:c:BWBR0039429&artikel=2.14&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=3&artikel=2.14&z=2019-01-01&g=2019-01-01,01-01-2018
15,/Hoofdstuk2/Paragraaf3/Artikel2.15,"Tot een kasuitgave, respectievelijk een kasontvangst, wordt gerekend: $$ een betaling met liquide middelen, respectievelijk een ontvangst van liquide
                                            middelen; $$ de financiële waarde die wordt afgestaan, respectievelijk wordt ontvangen,
                                            bij een transactie waarbij de onderlinge schulden en vorderingen met elkaar
                                            worden verrekend; $$ een toevoeging, respectievelijk een onttrekking, aan een kasreserve als
                                            bedoeld in , of aan een begrotingsreserve als bedoeld in .artikel
                                                2.20, achtste lid $$ een toevoeging, respectievelijk een onttrekking, aan een kasreserve als
                                            bedoeld in , of aan een begrotingsreserve als bedoeld in . $$ Bepalend voor het begrotingsjaar ten laste waarvan een kasuitgave, respectievelijk
                                    ten gunste waarvan een kasontvangst wordt gebracht, is: $$ de datum waarop de betaling is verricht, respectievelijk de ontvangst is
                                            verkregen, voor een betaling met liquide middelen of een ontvangst van
                                            liquide middelen; $$ de datum waarop de transactie controleerbaar is vastgelegd voor een
                                            transactie waarbij de onderlinge schulden en vorderingen met elkaar worden
                                            verrekend; $$ de datum waarop de toevoeging of de onttrekking in de boekhouding is
                                            vastgelegd voor een kasreserve en een begrotingsreserve.",1.0:c:BWBR0039429&artikel=2.15&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=3&artikel=2.15&z=2019-01-01&g=2019-01-01,01-01-2018
16,/Hoofdstuk2/Paragraaf3/Artikel2.16,"Elke uitgave van Onze Ministers of de colleges wordt binnen begrotingsverband
                                    geboekt onder de uitgaven. $$ Elke ontvangst van Onze Ministers of de colleges wordt binnen begrotingsverband
                                    geboekt onder de ontvangsten.",1.0:c:BWBR0039429&artikel=2.16&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=3&artikel=2.16&z=2019-01-01&g=2019-01-01,01-01-2018
17,/Hoofdstuk2/Paragraaf3/Artikel2.17,"In afwijking van  kunnen Onze Ministers of de colleges uitgaven en ontvangsten buiten
                                    begrotingsverband boeken, indien:artikel 2.16 $$ In afwijking van  kunnen Onze Ministers of de colleges uitgaven en ontvangsten buiten
                                    begrotingsverband boeken, indien: $$ deze worden doorberekend ten laste van, respectievelijk ten gunste van, een
                                            andere begroting van het Rijk; $$ deze worden doorberekend ten laste van, respectievelijk ten gunste van, een
                                            andere publiekrechtelijke rechtspersoon of een rechtspersoon met een
                                            wettelijke taak; $$ deze worden doorberekend ten laste van, respectievelijk ten gunste van, een
                                            derde, niet zijnde een andere staat of een volkenrechtelijke organisatie, en
                                            Onze Minister die het aangaat of het college uitsluitend is belast met de
                                            administratieve verwerking van de uitgaven of ontvangsten; $$ deze worden doorberekend ten laste van, respectievelijk ten gunste van, een
                                            andere staat of een volkenrechtelijke organisatie en Onze Minister die het
                                            aangaat of het college uitsluitend afspraken uitvoert die voortvloeien uit
                                            een verdrag, een besluit van een volkenrechtelijke organisatie of een
                                            internationale afspraak die controleerbaar is vastgelegd. $$ Onze Minister die het aangaat of het college dat met toepassing van het eerste lid
                                    uitgaven of ontvangsten buiten begrotingsverband boekt, boekt tevens de
                                    doorberekeningen die met die uitgaven of ontvangsten samenhangen, buiten
                                    begrotingsverband. $$ Uitgaven en ontvangsten die buiten begrotingsverband zijn geboekt, worden alsnog
                                    binnen begrotingsverband geboekt in het jaar waarin wordt geconcludeerd dat een
                                    doorberekening niet plaatsvindt. $$ Financiële waarden die aan de staat zijn toevertrouwd of die door de staat in beheer
                                    zijn genomen zonder dat deze aan de staat toebehoren, worden zolang deze niet aan de
                                    staat zijn vervallen, buiten begrotingsverband geboekt.",1.0:c:BWBR0039429&artikel=2.17&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=3&artikel=2.17&z=2019-01-01&g=2019-01-01,01-01-2018
18,/Hoofdstuk2/Paragraaf3/Artikel2.18,"In afwijking van  kunnen Onze Ministers of de colleges uitgaven en ontvangsten salderen ingeval van:artikel 2.16 $$ ontvangen terugbetalingen in verband met eerder in hetzelfde jaar gedane
                                        uitgaven; $$ terugbetalingen op eerder verkregen ontvangsten; $$ onderlinge betalingen voor personeel en materieel tussen verschillende
                                        begrotingsstaten; $$ onderlinge betalingen binnen dezelfde begrotingsstaat; $$ uitgaven in de vorm van ontvangstenderving die op een wettelijke regeling zijn
                                        gebaseerd; $$ ontvangsten uit een geldlening die is aangegaan ter conversie van een uitstaande
                                        schuld.",1.0:c:BWBR0039429&artikel=2.18&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=3&artikel=2.18&z=2019-01-01&g=2019-01-01,01-01-2018
19,/Hoofdstuk2/Paragraaf3/Artikel2.19,"In afwijking van , worden het begrotingsbeheer en het financieel beheer van de begroting van
                                Nationale Schuld gevoerd met toepassing van het kasstelsel, met uitzondering van de
                                rente-uitgaven en de rente-ontvangsten die gebaseerd worden op het transactiestelsel.artikel 2.13, eerste
                                lid",1.0:c:BWBR0039429&artikel=2.19&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=3&artikel=2.19&z=2019-01-01&g=2019-01-01,01-01-2018
20,/Hoofdstuk2/Paragraaf3/Artikel2.20,"Indien voor een dienstonderdeel van een ministerie een afwijkend beheer wenselijk
                                    is, kan Onze Minister die het aangaat met inachtneming van de regels, bedoeld
                                    in , besluiten een dienstonderdeel als
                                    baten-lastenagentschap of als verplichtingen-kasagentschap aan te wijzen.artikel 4.20,
                                        tweede lid, aanhef en onder g $$ Indien voor een dienstonderdeel van een ministerie een afwijkend beheer wenselijk
                                    is, kan Onze Minister die het aangaat met inachtneming van de regels, bedoeld
                                    in , besluiten een dienstonderdeel als
                                    baten-lastenagentschap of als verplichtingen-kasagentschap aan te wijzen. $$ Een dergelijk besluit wordt genomen, indien: $$ Onze Minister die het aangaat van oordeel is dat het aanwijzen een
                                            doelmatige taakuitvoering bevordert; $$ Onze Minister van Financiën met het besluit instemt. $$ Een dergelijk besluit wordt niet eerder genomen dan 30 dagen nadat het voornemen
                                    daartoe schriftelijk ter kennis is gebracht van de Tweede Kamer der Staten-Generaal. $$ Indien binnen de in het derde lid genoemde termijn van 30 dagen ten minste een
                                    vijfde van het grondwettelijk aantal leden van de Tweede Kamer der Staten-Generaal
                                    nadere inlichtingen vraagt, wordt het besluit niet genomen dan 14 dagen nadat de
                                    inlichtingen zijn verstrekt. $$ Het derde en vierde lid zijn niet van toepassing op het intrekken van een eerder
                                    genomen besluit tot het aanwijzen van een dienstonderdeel als baten-lastenagentschap
                                    of verplichtingen-kasagentschap. $$ Een dienstonderdeel van een ministerie dat krachtens het eerste lid, als
                                    baten-lastenagentschap is aangewezen, past als begrotingsstelsel het
                                    baten-lastenstelsel toe. $$ Een dienstonderdeel van een ministerie dat krachtens het eerste lid als
                                    verplichtingen-kasagentschap is aangewezen, past als begrotingsstelsel het
                                    verplichtingen-kasstelsel toe. $$ Een dienstonderdeel van een ministerie dat krachtens het eerste lid als
                                    verplichtingen-kasagentschap is aangewezen, kan een kasreserve aanhouden.",1.0:c:BWBR0039429&artikel=2.20&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=3&artikel=2.20&z=2019-01-01&g=2019-01-01,01-01-2018
21,/Hoofdstuk2/Paragraaf3/Artikel2.21,"Een dienstonderdeel van een ministerie dat niet krachtens  als agentschap is aangewezen, kan in overeenstemming met Onze Minister van
                                    Financiën ten laste van een begrotingsartikel een begrotingsreserve aanhouden.artikel 2.20 $$ Een dienstonderdeel van een ministerie dat niet krachtens  als agentschap is aangewezen, kan in overeenstemming met Onze Minister van
                                    Financiën ten laste van een begrotingsartikel een begrotingsreserve aanhouden. $$ De toelichting van het begrotingsartikel ten laste waarvan een begrotingsreserve
                                    wordt aangehouden bevat: $$ de motieven voor het aanhouden van de begrotingsreserve; $$ de verwachte omvang van de begrotingsreserve aan het begin van het
                                            begrotingsjaar; $$ indien mogelijk, de in het begrotingsjaar verwachte toevoeging en
                                            onttrekking aan de reserve.",1.0:c:BWBR0039429&artikel=2.21&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=3&artikel=2.21&z=2019-01-01&g=2019-01-01,01-01-2018
22,/Hoofdstuk2/Paragraaf4/Artikel2.22,"Onze Minister van Financiën en Onze Minister die het mede aangaat bieden het
                                stabiliteitsprogramma, onderscheidenlijk het nationaal hervormingsprogramma, jaarlijks
                                aan de Kamers der Staten-Generaal aan.",1.0:c:BWBR0039429&artikel=2.22&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=4&artikel=2.22&z=2019-01-01&g=2019-01-01,01-01-2018
