,artikelnr:,text:,jci1.0:,jci1.3:,versie:
37,/Hoofdstuk2/Artikel6a," $ Lid1 :  $  Onze Minister kan de maatregel, bedoeld in , opleggen of voortzetten met het oog op de overdracht aan een verantwoordelijke lidstaat, met inachtneming van artikel 28 van de Dublinverordening.artikel 6, eerste en tweede lid Onze Minister kan de maatregel, bedoeld in , opleggen of voortzetten met het oog op de overdracht aan een verantwoordelijke lidstaat, met inachtneming van artikel 28 van de Dublinverordening.  $ Lid2 :  $  Bij of krachtens algemene maatregel van bestuur worden nadere regels gesteld omtrent de toepassing van het eerste lid.",1.0:c:BWBR0011823&artikel=6a&g=2019-02-27,jci1.3:c:BWBR0011823&hoofdstuk=2&artikel=6a&z=2019-02-27&g=2019-02-27,01-01-2017
38,/Hoofdstuk2/Artikel7,"Indien de vreemdeling aan wie de toegang is geweigerd, op grond van de Schengengrenscode, enig wettelijk voorschrift dan wel een voor Nederland bindend besluit van een volkenrechtelijke organisatie zijn vrijheid is ontnomen, blijft de toegang geweigerd.",1.0:c:BWBR0011823&artikel=7&g=2019-02-27,jci1.3:c:BWBR0011823&hoofdstuk=2&artikel=7&z=2019-02-27&g=2019-02-27,01-05-2008
39,/Hoofdstuk3/Afdeling1/Artikel8,"De vreemdeling heeft in Nederland uitsluitend rechtmatig verblijf:  $ Onderdeela :  $  op grond van een verblijfsvergunning voor bepaalde tijd als bedoeld in ;artikel 14 op grond van een verblijfsvergunning voor bepaalde tijd als bedoeld in ;  $ Onderdeelb :  $  op grond van een verblijfsvergunning voor onbepaalde tijd als bedoeld in , of een EU-verblijfsvergunning voor langdurig ingezetenen als bedoeld in  indien op het aan de vreemdeling verschafte document, bedoeld in , geen aantekening als bedoeld in , is geplaatst;artikel 20 op grond van een verblijfsvergunning voor onbepaalde tijd als bedoeld in , of een EU-verblijfsvergunning voor langdurig ingezetenen als bedoeld in  indien op het aan de vreemdeling verschafte document, bedoeld in , geen aantekening als bedoeld in , is geplaatst;  $ Onderdeelc :  $  op grond van een verblijfsvergunning voor bepaalde tijd als bedoeld in ;artikel 28 op grond van een verblijfsvergunning voor bepaalde tijd als bedoeld in ;  $ Onderdeeld :  $  op grond van een verblijfsvergunning voor onbepaalde tijd als bedoeld in , of een EU-verblijfsvergunning voor langdurig ingezetenen als bedoeld in  indien op het aan de vreemdeling verschafte document, bedoeld in , de aantekening, bedoeld in , is geplaatst;artikel 33 op grond van een verblijfsvergunning voor onbepaalde tijd als bedoeld in , of een EU-verblijfsvergunning voor langdurig ingezetenen als bedoeld in  indien op het aan de vreemdeling verschafte document, bedoeld in , de aantekening, bedoeld in , is geplaatst;  $ Onderdeele :  $  als gemeenschapsonderdaan zolang deze onderdaan verblijf houdt op grond van een regeling krachtens het  dan wel de Overeenkomst betreffende de Europese Economische Ruimte;Verdrag betreffende de werking van de Europese Unie  $ Onderdeelf :  $  in afwachting van de beslissing op een aanvraag tot het verlenen van de verblijfsvergunning, bedoeld in de  en , terwijl bij of krachtens deze wet dan wel op grond van een rechterlijke beslissing uitzetting van de aanvrager achterwege dient te blijven totdat op de aanvraag is beslist;artikelen 14 in afwachting van de beslissing op een aanvraag tot het verlenen van de verblijfsvergunning, bedoeld in de  en , terwijl bij of krachtens deze wet dan wel op grond van een rechterlijke beslissing uitzetting van de aanvrager achterwege dient te blijven totdat op de aanvraag is beslist;  $ Onderdeelg :  $  in afwachting van de beslissing op een aanvraag tot het verlenen van de verblijfsvergunning, bedoeld in de ,  en , of tot het verlengen van de geldigheidsduur van de verblijfsvergunning, bedoeld in de  en , of een wijziging ervan, terwijl bij of krachtens deze wet of op grond van een rechterlijke beslissing uitzetting van de aanvrager achterwege dient te blijven totdat op de aanvraag is beslist;artikelen 20 in afwachting van de beslissing op een aanvraag tot het verlenen van de verblijfsvergunning, bedoeld in de ,  en , of tot het verlengen van de geldigheidsduur van de verblijfsvergunning, bedoeld in de  en , of een wijziging ervan, terwijl bij of krachtens deze wet of op grond van een rechterlijke beslissing uitzetting van de aanvrager achterwege dient te blijven totdat op de aanvraag is beslist;  $ Onderdeelh :  $  in afwachting van de beslissing op een bezwaarschrift of een beroepschrift, terwijl bij of krachtens deze wet of op grond van een rechterlijke beslissing uitzetting van de aanvrager achterwege dient te blijven totdat op het bezwaarschrift of het beroepschrift is beslist;  $ Onderdeeli :  $  gedurende de vrije termijn, bedoeld in , zolang het verblijf van de vreemdeling bij of krachtens  is toegestaan;artikel 12 gedurende de vrije termijn, bedoeld in , zolang het verblijf van de vreemdeling bij of krachtens  is toegestaan;  $ Onderdeelj :  $  indien tegen de uitzetting beletselen bestaan als bedoeld in ;artikel 64 indien tegen de uitzetting beletselen bestaan als bedoeld in ;  $ Onderdeelk :  $  gedurende de periode waarin de vreemdeling door Onze Minister in de gelegenheid wordt gesteld aangifte te doen van overtreding van ;artikel 273f van het Wetboek van Strafrecht  $ Onderdeell :  $  indien de vreemdeling verblijfsrecht ontleent aan het Associatiebesluit 1/80 van de Associatieraad EEG/Turkije;  $ Onderdeelm :  $  indien de aanvraag tot het verlenen van een verblijfsvergunning voor bepaalde tijd als bedoeld in  niet in behandeling is genomen op grond van  terwijl hij in afwachting is van de feitelijke overdracht naar een verantwoordelijke lidstaat in de zin van de Dublinverordening.artikel 28 indien de aanvraag tot het verlenen van een verblijfsvergunning voor bepaalde tijd als bedoeld in  niet in behandeling is genomen op grond van  terwijl hij in afwachting is van de feitelijke overdracht naar een verantwoordelijke lidstaat in de zin van de Dublinverordening.",1.0:c:BWBR0011823&artikel=8&g=2019-02-27,jci1.3:c:BWBR0011823&hoofdstuk=3&afdeling=1&artikel=8&z=2019-02-27&g=2019-02-27,01-01-2017
40,/Hoofdstuk3/Afdeling1/Artikel9," $ Lid1 :  $  Onze Minister verschaft aan de vreemdeling, die rechtmatig verblijf heeft op grond van , en aan de vreemdeling die rechtmatig verblijf heeft op grond van , en gemeenschapsonderdaan is als bedoeld in , een document of schriftelijke verklaring, waaruit het rechtmatig verblijf blijkt.artikel 8, onder a tot en met d, f tot en met h en j tot en met m Onze Minister verschaft aan de vreemdeling, die rechtmatig verblijf heeft op grond van , en aan de vreemdeling die rechtmatig verblijf heeft op grond van , en gemeenschapsonderdaan is als bedoeld in , een document of schriftelijke verklaring, waaruit het rechtmatig verblijf blijkt.  $ Lid2 :  $  Onze Minister verschaft aan de vreemdeling die rechtmatig verblijf heeft op grond van , en gemeenschapsonderdaan is als bedoeld in  een document, waaruit het rechtmatig verblijf blijkt, indien de vreemdeling het duurzaam verblijfsrecht heeft verkregen als bedoeld in artikel 16 van  van het Europees Parlement en de Raad van 29 april 2004 betreffende het recht van vrij verkeer en verblijf op het grondgebied van de lidstaten voor burgers van de Unie en hun familieleden, tot wijziging van  en tot intrekking van , , , , , , ,  en  (PbEU L 158).artikel 8, onder e Onze Minister verschaft aan de vreemdeling die rechtmatig verblijf heeft op grond van , en gemeenschapsonderdaan is als bedoeld in  een document, waaruit het rechtmatig verblijf blijkt, indien de vreemdeling het duurzaam verblijfsrecht heeft verkregen als bedoeld in artikel 16 van  van het Europees Parlement en de Raad van 29 april 2004 betreffende het recht van vrij verkeer en verblijf op het grondgebied van de lidstaten voor burgers van de Unie en hun familieleden, tot wijziging van  en tot intrekking van , , , , , , ,  en  (PbEU L 158).Richtlijn nr. 2004/38/EG  $ Lid3 :  $  Onze Minister verschaft desgevraagd een dergelijk document of schriftelijke verklaring aan de vreemdeling die rechtmatig verblijf heeft op grond van .artikel 8, onder i Onze Minister verschaft desgevraagd een dergelijk document of schriftelijke verklaring aan de vreemdeling die rechtmatig verblijf heeft op grond van .  $ Lid4 :  $  Bij de aanvraag van een beschikking anders dan op grond van deze wet legt de vreemdeling desgevraagd een kopie van het document of de schriftelijke verklaring over, dat wordt aangemerkt als een bescheid als bedoeld in .artikel 4:3, tweede lid, van de Algemene wet bestuursrecht  $ Lid5 :  $  Onze Minister wijst bij ministerile regeling de bescheiden, bedoeld in het eerste tot en met derde lid, aan en kan modellen vaststellen voor de documenten en de schriftelijke verklaring.",1.0:c:BWBR0011823&artikel=9&g=2019-02-27,jci1.3:c:BWBR0011823&hoofdstuk=3&afdeling=1&artikel=9&z=2019-02-27&g=2019-02-27,01-01-2017
41,/Hoofdstuk3/Afdeling1/Artikel9a,"In afwijking van , verschaft Onze Minister aan de vreemdeling die rechtmatig verblijf heeft op grond van , en gemeenschapsonderdaan is als bedoeld in , op aanvraag een bewijs van rechtmatig verblijf voordat de vreemdeling het duurzame verblijfsrecht heeft verkregen, indien de vreemdeling de nationaliteit heeft van een lidstaat ten aanzien waarvan Nederland de toepassing van de artikelen 1 tot en met 6 van Verordening (EU) nr. 492/2011 van het Europees Parlement en de Raad van 5 april 2011 betreffende het vrije verkeer van werknemers binnen de Unie (PbEU 2011, L 141/1) heeft opgeschort.artikel 9, tweede lid",1.0:c:BWBR0011823&artikel=9a&g=2019-02-27,jci1.3:c:BWBR0011823&hoofdstuk=3&afdeling=1&artikel=9a&z=2019-02-27&g=2019-02-27,01-01-2017
42,/Hoofdstuk3/Afdeling1/Artikel10," $ Lid1 :  $  De vreemdeling die geen rechtmatig verblijf heeft, kan geen aanspraak maken op toekenning van verstrekkingen, voorzieningen en uitkeringen bij wege van een beschikking van een bestuursorgaan. De eerste volzin is van overeenkomstige toepassing op de bij de wet of algemene maatregel van bestuur aangewezen ontheffingen of vergunningen.  $ Lid2 :  $  Van het eerste lid kan worden afgeweken indien de aanspraak betrekking heeft op het onderwijs, de verlening van medisch noodzakelijke zorg, de voorkoming van inbreuken op de volksgezondheid, of de rechtsbijstand aan de vreemdeling.  $ Lid3 :  $  De toekenning van aanspraken geeft geen recht op rechtmatig verblijf.",1.0:c:BWBR0011823&artikel=10&g=2019-02-27,jci1.3:c:BWBR0011823&hoofdstuk=3&afdeling=1&artikel=10&z=2019-02-27&g=2019-02-27,01-04-2001
43,/Hoofdstuk3/Afdeling1/Artikel11," $ Lid1 :  $  De aanspraken van de vreemdeling die rechtmatig verblijf heeft zijn in overeenstemming met de aard van het verblijf. Tenzij bij of krachtens het wettelijk voorschrift waarop de aanspraak is gegrond anders is bepaald, is daarbij het tweede lid van toepassing.  $ Lid2 :  $  De vreemdeling, bedoeld in het eerste lid, kan aanspraken maken op voorzieningen, verstrekkingen en uitkeringen, indien hij:  $ Onderdeela :  $  rechtmatig verblijf heeft, als bedoeld in ;artikel 8, onder a, tot en met e en l rechtmatig verblijf heeft, als bedoeld in ;  $ Onderdeelb :  $  rechtmatig verblijf heeft, als bedoeld in , en een aanspraak wordt toegekend bij of krachtens de , dan wel bij of krachtens een ander wettelijk voorschrift, waarin aanspraken van deze vreemdelingen zijn neergelegd;artikel 8, onder f, g, h rechtmatig verblijf heeft, als bedoeld in , en een aanspraak wordt toegekend bij of krachtens de , dan wel bij of krachtens een ander wettelijk voorschrift, waarin aanspraken van deze vreemdelingen zijn neergelegd;Wet Centraal Orgaan opvang asielzoekers  $ Onderdeelc :  $  rechtmatig verblijf heeft, als bedoeld in , voor de aanspraken die uitdrukkelijk aan deze vreemdelingen zijn toegekend.artikel 8, onder i tot en met k rechtmatig verblijf heeft, als bedoeld in , voor de aanspraken die uitdrukkelijk aan deze vreemdelingen zijn toegekend.  $ Lid3 :  $  Het eerste en tweede lid zijn van overeenkomstige toepassing op de bij wet of algemene maatregel van bestuur aangewezen ontheffingen of vergunningen.",1.0:c:BWBR0011823&artikel=11&g=2019-02-27,jci1.3:c:BWBR0011823&hoofdstuk=3&afdeling=1&artikel=11&z=2019-02-27&g=2019-02-27,01-04-2001
44,/Hoofdstuk3/Afdeling1/Artikel12," $ Lid1 :  $  Het is aan de vreemdeling die bij binnenkomst heeft voldaan aan de verplichtingen waaraan een persoon bij grensoverschrijding is onderworpen, gedurende een bij algemene maatregel van bestuur te bepalen termijn toegestaan in Nederland te verblijven, zolang hij:  $ Onderdeela :  $  de bij of krachtens deze wet gestelde regels in acht neemt;  $ Onderdeelb :  $  beschikt over voldoende middelen om te voorzien zowel in de kosten van zijn verblijf in Nederland als in die van zijn reis naar een plaats buiten Nederland waar zijn toegang gewaarborgd is;  $ Onderdeelc :  $  geen arbeid voor een werkgever verricht in strijd met de ;Wet arbeid vreemdelingen  $ Onderdeeld :  $  geen gevaar oplevert voor de openbare orde of de nationale veiligheid.  $ Lid2 :  $  De termijn, bedoeld in het eerste lid, wordt ten hoogste op 180 dagen bepaald. Voor bij algemene maatregel van bestuur te onderscheiden categorien van vreemdelingen kunnen verschillende termijnen worden vastgesteld.",1.0:c:BWBR0011823&artikel=12&g=2019-02-27,jci1.3:c:BWBR0011823&hoofdstuk=3&afdeling=1&artikel=12&z=2019-02-27&g=2019-02-27,01-11-2014
45,/Hoofdstuk3/Afdeling2/Artikel13,"Een aanvraag tot het verlenen van een verblijfsvergunning wordt slechts ingewilligd indien:  $ Onderdeela :  $  internationale verplichtingen daartoe nopen;  $ Onderdeelb :  $  met de aanwezigheid van de vreemdeling een wezenlijk Nederlands belang is gediend, of  $ Onderdeelc :  $  klemmende redenen van humanitaire aard daartoe nopen.",1.0:c:BWBR0011823&artikel=13&g=2019-02-27,jci1.3:c:BWBR0011823&hoofdstuk=3&afdeling=2&artikel=13&z=2019-02-27&g=2019-02-27,01-04-2001
46,/Hoofdstuk3/Afdeling3/Paragraaf1/Artikel14," $ Lid1 :  $  Onze Minister is bevoegd:  $ Onderdeela :  $  de aanvraag tot het verlenen van een verblijfsvergunning voor bepaalde tijd in te willigen, af te wijzen dan wel niet in behandeling te nemen;  $ Onderdeelb :  $  de aanvraag tot het verlengen van de geldigheidsduur ervan in te willigen, af te wijzen dan wel niet in behandeling te nemen;  $ Onderdeelc :  $  een verblijfsvergunning voor bepaalde tijd op aanvraag of ambtshalve te wijzigen wegens veranderde omstandigheden;  $ Onderdeeld :  $  een verblijfsvergunning voor bepaalde tijd in te trekken;  $ Onderdeele :  $  ambtshalve een verblijfsvergunning voor bepaalde tijd te verlenen dan wel de geldigheidsduur ervan te verlengen.  $ Lid2 :  $  Onze Minister verleent de houder van een geldige machtiging tot voorlopig verblijf binnen twee weken nadat deze zich overeenkomstig , heeft aangemeld, ambtshalve een verblijfsvergunning voor bepaalde tijd onder dezelfde beperking als die waaronder de machtiging tot voorlopig verblijf is verleend.artikel 54, eerste lid, onder e Onze Minister verleent de houder van een geldige machtiging tot voorlopig verblijf binnen twee weken nadat deze zich overeenkomstig , heeft aangemeld, ambtshalve een verblijfsvergunning voor bepaalde tijd onder dezelfde beperking als die waaronder de machtiging tot voorlopig verblijf is verleend.  $ Lid3 :  $  Een verblijfsvergunning voor bepaalde tijd wordt verleend onder beperkingen, verband houdende met het doel waarvoor het verblijf is toegestaan. Aan de vergunning kunnen voorschriften worden verbonden. Bij of krachtens algemene maatregel van bestuur kunnen regels worden gesteld over de ambtshalve verlening, wijziging en verlenging, de beperkingen en de voorschriften.  $ Lid4 :  $  De verblijfsvergunning voor bepaalde tijd wordt verleend voor ten hoogste vijf achtereenvolgende jaren. Bij algemene maatregel van bestuur worden regels gesteld over de geldigheidsduur van de verblijfsvergunning en de verlenging van de geldigheidsduur van de verblijfsvergunning.  $ Lid5 :  $  Een verblijfsvergunning regulier voor bepaalde tijd onder de beperking arbeid in loondienst wordt voor ten hoogste een jaar verleend of, indien die wordt verleend met toepassing van , voor ten hoogste drie jaar.artikel 8, derde lid, onder b en c, van de Wet arbeid vreemdelingen",1.0:c:BWBR0011823&artikel=14&g=2019-02-27,jci1.3:c:BWBR0011823&hoofdstuk=3&afdeling=3&paragraaf=1&artikel=14&z=2019-02-27&g=2019-02-27,01-04-2014
47,/Hoofdstuk3/Afdeling3/Paragraaf1/Artikel14a,"Onze Minister besluit niet over de verlening, verlenging of intrekking van een gecombineerde vergunning dan nadat hij advies heeft gevraagd aan de instantie, bedoeld in . Deze instantie adviseert over de vraag of is voldaan aan de  als bedoeld in ,  en . Onze Minister is niet verplicht om advies te vragen indien de verblijfsvergunning wordt geweigerd of ingetrokken op grond van een andere afwijzings- of intrekkingsgrond, bedoeld in ,  of .artikel 16, eerste lid, onder f",1.0:c:BWBR0011823&artikel=14a&g=2019-02-27,jci1.3:c:BWBR0011823&hoofdstuk=3&afdeling=3&paragraaf=1&artikel=14a&z=2019-02-27&g=2019-02-27,01-04-2014
48,/Hoofdstuk3/Afdeling3/Paragraaf1/Artikel15,"In de algemene maatregel van bestuur, bedoeld in , wordt bepaald, dat de verblijfsvergunning voor bepaalde tijd, bedoeld in , kan worden verleend onder een beperking verband houdend met verblijf als familie- of gezinslid aan gezinsleden van Nederlanders en vreemdelingen die rechtmatig verblijven als bedoeld in .artikel 14, tweede lid",1.0:c:BWBR0011823&artikel=15&g=2019-02-27,jci1.3:c:BWBR0011823&hoofdstuk=3&afdeling=3&paragraaf=1&artikel=15&z=2019-02-27&g=2019-02-27,01-06-2013
49,/Hoofdstuk3/Afdeling3/Paragraaf1/Artikel16," $ Lid1 :  $  Een aanvraag tot het verlenen van een verblijfsvergunning voor bepaalde tijd als bedoeld in  kan worden afgewezen indien:artikel 14 Een aanvraag tot het verlenen van een verblijfsvergunning voor bepaalde tijd als bedoeld in  kan worden afgewezen indien:  $ Onderdeela :  $  de vreemdeling niet beschikt over een geldige machtiging tot voorlopig verblijf die overeenkomt met het verblijfsdoel waarvoor de verblijfsvergunning is aangevraagd;  $ Onderdeelb :  $  de vreemdeling niet beschikt over een geldig document voor grensoverschrijding;  $ Onderdeelc :  $  de vreemdeling niet zelfstandig en duurzaam beschikt over voldoende middelen van bestaan dan wel, indien de persoon bij wie de vreemdeling wil verblijven, niet zelfstandig en duurzaam beschikt over voldoende middelen van bestaan;  $ Onderdeeld :  $  de vreemdeling een gevaar vormt voor de openbare orde of nationale veiligheid;  $ Onderdeele :  $  de vreemdeling niet bereid is om medewerking te verlenen aan een medisch onderzoek naar een ziekte aangewezen bij of krachtens de , ter bescherming van de volksgezondheid of een medische behandeling tegen een dergelijke ziekte te ondergaan;Wet publieke gezondheid  $ Onderdeelf :  $  de vreemdeling voor een werkgever arbeid verricht, zonder dat aan de  is voldaan;Wet arbeid vreemdelingen  $ Onderdeelg :  $  de vreemdeling niet voldoet aan de beperking, verband houdende met het doel waarvoor hij wil verblijven;  $ Onderdeelh :  $  de vreemdeling, die niet behoort tot een der categorien, bedoeld in , na verkrijging van rechtmatig verblijf in Nederland inburgeringsplichtig zou zijn op grond van de  en  en niet beschikt over kennis op basisniveau van de Nederlandse taal en de Nederlandse maatschappij;artikel 17, eerste lid de vreemdeling, die niet behoort tot een der categorien, bedoeld in , na verkrijging van rechtmatig verblijf in Nederland inburgeringsplichtig zou zijn op grond van de  en  en niet beschikt over kennis op basisniveau van de Nederlandse taal en de Nederlandse maatschappij;artikelen 3  $ Onderdeeli :  $  de vreemdeling onjuiste gegevens heeft verstrekt dan wel gegevens heeft achtergehouden terwijl die gegevens tot afwijzing van een eerdere aanvraag tot het verlenen, verlengen of wijzigen van een visum of een verblijfsvergunning hebben geleid of zouden hebben geleid;  $ Onderdeelj :  $  de vreemdeling in Nederland verblijf heeft gehouden, anders dan op grond van .artikel 8 de vreemdeling in Nederland verblijf heeft gehouden, anders dan op grond van .  $ Onderdeelk :  $  ten behoeve van het verblijf van de vreemdeling geen verklaring van een referent is overgelegd als bedoeld in .artikel 2a, eerste lid ten behoeve van het verblijf van de vreemdeling geen verklaring van een referent is overgelegd als bedoeld in .  $ Lid2 :  $  Bij of krachtens algemene maatregel van bestuur kunnen regels worden gesteld over de toepassing van de gronden, bedoeld in het eerste lid.  $ Lid3 :  $  Het eerste lid, onder h, is niet van toepassing op de vreemdeling die de Surinaamse nationaliteit bezit en die met bij ministerile regeling vastgestelde bescheiden heeft aangetoond in Suriname of Nederland lager onderwijs in de Nederlandse taal te hebben gevolgd.",1.0:c:BWBR0011823&artikel=16&g=2019-02-27,jci1.3:c:BWBR0011823&hoofdstuk=3&afdeling=3&paragraaf=1&artikel=16&z=2019-02-27&g=2019-02-27,01-01-2017
50,/Hoofdstuk3/Afdeling3/Paragraaf1/Artikel16a," $ Lid1 :  $  De aanvraag tot het wijzigen van een verblijfsvergunning voor bepaalde tijd als bedoeld in  kan worden afgewezen op de gronden, bedoeld in , alsmede indien de vreemdeling het examen, bedoeld in , of een diploma, certificaat of ander document, bedoeld in , niet heeft behaald.artikel 14 De aanvraag tot het wijzigen van een verblijfsvergunning voor bepaalde tijd als bedoeld in  kan worden afgewezen op de gronden, bedoeld in , alsmede indien de vreemdeling het examen, bedoeld in , of een diploma, certificaat of ander document, bedoeld in , niet heeft behaald.artikel 7, eerste lid, onderdeel a, van de Wet inburgering  $ Lid2 :  $  Bij of krachtens algemene maatregel van bestuur kunnen regels worden gesteld over de toepassing van de gronden, bedoeld in het eerste lid.",1.0:c:BWBR0011823&artikel=16a&g=2019-02-27,jci1.3:c:BWBR0011823&hoofdstuk=3&afdeling=3&paragraaf=1&artikel=16a&z=2019-02-27&g=2019-02-27,01-10-2017
51,/Hoofdstuk3/Afdeling3/Paragraaf1/Artikel17," $ Lid1 :  $  Een aanvraag tot het verlenen van een verblijfsvergunning voor bepaalde tijd als bedoeld in  wordt niet afgewezen wegens het ontbreken van een geldige machtiging tot voorlopig verblijf, indien het betreft:artikel 14 Een aanvraag tot het verlenen van een verblijfsvergunning voor bepaalde tijd als bedoeld in  wordt niet afgewezen wegens het ontbreken van een geldige machtiging tot voorlopig verblijf, indien het betreft:  $ Onderdeela :  $  de vreemdeling die de nationaliteit bezit van n der door bij regeling van Onze Minister in overeenstemming met Onze Minister van Buitenlandse Zaken aan te wijzen landen;  $ Onderdeelb :  $  de gemeenschapsonderdaan, voorzover niet reeds vrijgesteld op grond van een aanwijzing als bedoeld onder a;  $ Onderdeelc :  $  de vreemdeling voor wie het gelet op diens gezondheidstoestand niet verantwoord is om te reizen;  $ Onderdeeld :  $  de vreemdeling die slachtoffer of getuige-aangever is van mensenhandel;  $ Onderdeele :  $  de vreemdeling die onmiddellijk voorafgaande aan de aanvraag in het bezit was van een verblijfsvergunning voor bepaalde tijd als bedoeld in  dan wel van een verblijfsvergunning voor onbepaalde tijd als bedoeld in ;artikel 28 de vreemdeling die onmiddellijk voorafgaande aan de aanvraag in het bezit was van een verblijfsvergunning voor bepaalde tijd als bedoeld in  dan wel van een verblijfsvergunning voor onbepaalde tijd als bedoeld in ;  $ Onderdeelf :  $  de vreemdeling die tijdig een aanvraag heeft ingediend tot wijziging van een verblijfsvergunning;  $ Onderdeelg :  $  de vreemdeling die behoort tot een bij algemene maatregel van bestuur aangewezen categorie;  $ Onderdeelh :  $  een langdurig ingezetene uit een andere EU-lidstaat, dan wel diens echtgenoot of minderjarig kind ingeval het gezin reeds was gevormd in die andere lidstaat.  $ Lid2 :  $  De voordracht voor een krachtens het eerste lid, onder g, vast te stellen algemene maatregel van bestuur wordt niet gedaan dan nadat een ontwerp in de Staatscourant is bekendgemaakt en aan een ieder de gelegenheid is geboden om binnen vier weken na de dag waarop de bekendmaking is geschied, wensen en bedenkingen ter kennis van Onze Minister te brengen. Gelijktijdig met de bekendmaking wordt het ontwerp aan de beide kamers der Staten-Generaal overgelegd.",1.0:c:BWBR0011823&artikel=17&g=2019-02-27,jci1.3:c:BWBR0011823&hoofdstuk=3&afdeling=3&paragraaf=1&artikel=17&z=2019-02-27&g=2019-02-27,29-03-2014
52,/Hoofdstuk3/Afdeling3/Paragraaf1/Artikel17a," $ Lid1 :  $  Een aanvraag tot het verlenen van een verblijfsvergunning voor bepaalde tijd als bedoeld in  wordt niet afgewezen met toepassing van , indien het betreft:artikel 14 Een aanvraag tot het verlenen van een verblijfsvergunning voor bepaalde tijd als bedoeld in  wordt niet afgewezen met toepassing van , indien het betreft:  $ Onderdeela :  $  de vreemdeling die direct voorafgaand aan de aanvraag rechtmatig verblijf heeft gehad op grond van ;artikel 8, onder j de vreemdeling die direct voorafgaand aan de aanvraag rechtmatig verblijf heeft gehad op grond van ;  $ Onderdeelb :  $  de vreemdeling die in aanmerking komt voor verblijf onder een beperking als bedoeld in ;artikel 15 de vreemdeling die in aanmerking komt voor verblijf onder een beperking als bedoeld in ;  $ Onderdeelc :  $  de vreemdeling die minderjarig en alleenstaand is;  $ Onderdeeld :  $  de vreemdeling die als slachtoffer of getuige-aangever als bedoeld in , direct voorafgaand aan de aanvraag verblijf heeft gehad op grond van , en in aanmerking komt voor verblijf onder een andere beperking.artikel 17, eerste lid, onder d de vreemdeling die als slachtoffer of getuige-aangever als bedoeld in , direct voorafgaand aan de aanvraag verblijf heeft gehad op grond van , en in aanmerking komt voor verblijf onder een andere beperking.  $ Lid2 :  $  Bij algemene maatregel van bestuur kunnen andere categorien worden aangewezen waarin de aanvraag, bedoeld in het eerste lid, niet wordt afgewezen, op grond dat de toepassing van , van een onevenredige hardheid zou kunnen getuigen.artikel 16, eerste lid, onder j Bij algemene maatregel van bestuur kunnen andere categorien worden aangewezen waarin de aanvraag, bedoeld in het eerste lid, niet wordt afgewezen, op grond dat de toepassing van , van een onevenredige hardheid zou kunnen getuigen.",1.0:c:BWBR0011823&artikel=17a&g=2019-02-27,jci1.3:c:BWBR0011823&hoofdstuk=3&afdeling=3&paragraaf=1&artikel=17a&z=2019-02-27&g=2019-02-27,01-06-2013
53,/Hoofdstuk3/Afdeling3/Paragraaf1/Artikel18," $ Lid1 :  $  Een aanvraag tot het verlengen van de geldigheidsduur van een verblijfsvergunning voor bepaalde tijd als bedoeld in  kan worden afgewezen indien:artikel 14 Een aanvraag tot het verlengen van de geldigheidsduur van een verblijfsvergunning voor bepaalde tijd als bedoeld in  kan worden afgewezen indien:  $ Onderdeela :  $  de houder daarvan zijn hoofdverblijf buiten Nederland heeft gevestigd;  $ Onderdeelb :  $  de vreemdeling niet beschikt over een geldig document voor grensoverschrijding;  $ Onderdeelc :  $  de vreemdeling onjuiste gegevens heeft verstrekt dan wel gegevens heeft achtergehouden terwijl die gegevens tot afwijzing van de oorspronkelijke aanvraag tot het verlenen of verlengen zouden hebben geleid;  $ Onderdeeld :  $  de vreemdeling niet meer zelfstandig en duurzaam beschikt over voldoende middelen van bestaan dan wel de persoon bij wie de vreemdeling verblijft niet meer zelfstandig en duurzaam beschikt over voldoende middelen van bestaan;  $ Onderdeele :  $  de vreemdeling een gevaar vormt voor de openbare orde of nationale veiligheid;  $ Onderdeelf :  $  niet wordt voldaan aan de beperking waaronder de vergunning is verleend of een voorschrift dat aan de vergunning is verbonden;  $ Onderdeelg :  $  de vreemdeling voor een werkgever arbeid verricht, zonder dat aan de  is voldaan;Wet arbeid vreemdelingen  $ Onderdeelh :  $  ten behoeve van het verblijf van de vreemdeling geen verklaring van een referent is overgelegd als bedoeld in ;artikel 2a, eerste lid ten behoeve van het verblijf van de vreemdeling geen verklaring van een referent is overgelegd als bedoeld in ;  $ Onderdeeli :  $  de vreemdeling niet heeft voldaan aan de inburgeringsplicht, bedoeld in .artikel 7, eerste lid, van de Wet inburgering  $ Lid2 :  $  Bij of krachtens algemene maatregel van bestuur kunnen regels worden gesteld over de toepassing van de gronden, bedoeld in het eerste lid.",1.0:c:BWBR0011823&artikel=18&g=2019-02-27,jci1.3:c:BWBR0011823&hoofdstuk=3&afdeling=3&paragraaf=1&artikel=18&z=2019-02-27&g=2019-02-27,01-10-2017
