,Nummer,Lid,Opsomming niveau 1,Opsomming niveau 2,Opsomming niveau 3,Zin,Brontekst,Versie,jci 1.3,tags,verbs
10,Hoofdstuk1,Afdeling1,Artikel1.1,Onderdeel_10,,,"mijnbouwinstallatie: hetgeen daaronder wordt verstaan in ;artikel 1, onderdeel o, van de Mijnbouwwet",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=1&afdeling=1&artikel=1.1&z=2019-07-01&g=2019-07-01,"[['NP', ('mijnbouwinstallatie', 'NN')], ['NP', ('hetgeen', 'PRP')], ['VP', ('daaronder', 'RB'), ('wordt', 'MD'), ('verstaan', 'VB')], ['PP', ('in', 'IN')], ['NP', ('artikel', 'NN')], ['NP', ('onderdeel', 'NN'), ('o', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Mijnbouwwet', 'NNP')]]",{'verstaan': 'verstaan'}
11,Hoofdstuk1,Afdeling1,Artikel1.1,Onderdeel_11,,,"richtlijn langdurig ingezetenen:  van de Raad van de Europese Unie van 25 november 2003 betreffende de status van langdurig ingezeten onderdanen van derde landen (PbEU 2004, L16), zoals gewijzigd door /EU van het Europees Parlement en de Raad teneinde haar werkingssfeer uit te breiden tot personen die internationale bescherming genieten (PbEU 2011, L 132);richtlijn nr. 2003/109/EG",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=1&afdeling=1&artikel=1.1&z=2019-07-01&g=2019-07-01,"[['NP', ('richtlijn', 'NN'), ('langdurig', 'JJ'), ('ingezetenen', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Raad', 'NNP')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Europese', 'JJ'), ('Unie', 'NNP')], ['PP', ('van', 'IN')], ['NP', ('25', 'CD'), ('november', 'NNP')], ['VP', ('betreffende', 'VBG')], ['NP', ('de', 'DT'), ('status', 'NN')], ['PP', ('van', 'IN')], ['ADJP', ('langdurig', 'JJ')], ['VP', ('ingezeten', 'VBN')], ['NP', ('onderdanen', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('derde', 'CD'), ('landen', 'NNS')], ['NP', ('PbEU', 'NN')], ['NP', ('L16', 'NNP')], ['VP', ('gewijzigd', 'VBN')], ['PP', ('door', 'IN')], ['NP', ('/EU', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('Europees', 'NNP'), ('Parlement', 'NNP')], ['NP', ('de', 'DT'), ('Raad', 'NNP')], ['NP', ('haar', 'PRP$'), ('werkingssfeer', 'NN')], ['VP', ('te', 'TO'), ('breiden', 'VB')], ['PP', ('tot', 'IN')], ['NP', ('personen', 'NNS'), ('die', 'PRP'), ('internationale', 'JJ'), ('bescherming', 'NN')], ['VP', ('genieten', 'VB')], ['NP', ('PbEU', 'NN')], ['NP', ('L', 'NN')], ['ADJP', ('nr', 'JJR')]]","{'betreffennen': 'betreffende', 'inzitten': 'ingezeten', 'wijzigen': 'gewijzigd', 'breien': 'breiden', 'genieten': 'genieten'}"
12,Hoofdstuk1,Afdeling1,Artikel1.1,Onderdeel_12,,,:  van de Raad van 25 mei 2009 betreffende de voorwaarden voor toegang en verblijf van onderdanen van derde landen met het oog op een hooggekwalificeerde baan (PbEU L 155);richtlijn 2009/50/EG,23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=1&afdeling=1&artikel=1.1&z=2019-07-01&g=2019-07-01,"[['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Raad', 'NNP')], ['PP', ('van', 'IN')], ['NP', ('25', 'CD'), ('mei', 'NNP')], ['VP', ('betreffende', 'VBG')], ['NP', ('de', 'DT'), ('voorwaarden', 'NNS')], ['PP', ('voor', 'IN')], ['VP', ('toegang', 'VBN')], ['NP', ('verblijf', 'NN')], ['PP', ('van', 'IN')], ['NP', ('onderdanen', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('derde', 'CD'), ('landen', 'NNS')], ['PP', ('met', 'IN')], ['NP', ('het', 'DT'), ('oog', 'NN')], ['PP', ('op', 'IN')], ['NP', ('een', 'DT'), ('hooggekwalificeerde', 'JJ'), ('baan', 'NN')], ['NP', ('PbEU', 'NN'), ('L', 'NN')]]","{'betreffennen': 'betreffende', 'toegangen': 'toegang'}"
13,Hoofdstuk1,Afdeling1,Artikel1.1,Onderdeel_13,,,"/EU: /EU van het Europees Parlement en de Raad van 15 mei 2014 betreffende de voorwaarden voor toegang en verblijf van onderdanen van derde landen in het kader van een overplaatsing binnen een onderneming (PbEU 2014, L 157);richtlijn 2014/66",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=1&afdeling=1&artikel=1.1&z=2019-07-01&g=2019-07-01,"[['NP', ('/EU', 'NN')], ['NP', ('/EU', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('Europees', 'NNP'), ('Parlement', 'NNP')], ['NP', ('de', 'DT'), ('Raad', 'NNP')], ['PP', ('van', 'IN')], ['NP', ('15', 'CD'), ('mei', 'NNP')], ['VP', ('betreffende', 'VBG')], ['NP', ('de', 'DT'), ('voorwaarden', 'NNS')], ['PP', ('voor', 'IN')], ['VP', ('toegang', 'VBN')], ['NP', ('verblijf', 'NN')], ['PP', ('van', 'IN')], ['NP', ('onderdanen', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('derde', 'CD'), ('landen', 'NNS')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('kader', 'NN')], ['PP', ('van', 'IN')], ['NP', ('een', 'DT'), ('overplaatsing', 'NN')], ['ADVP', ('binnen', 'RB')], ['NP', ('een', 'DT'), ('onderneming', 'NN')], ['NP', ('PbEU', 'NN')], ['NP', ('L', 'NN')]]","{'betreffennen': 'betreffende', 'toegangen': 'toegang'}"
14,Hoofdstuk1,Afdeling1,Artikel1.1,Onderdeel_14,,,"richtlijn (EU) 2016/801 van het Europees Parlement en de Raad van 11 mei 2016 betreffende de voorwaarden voor toegang en verblijf van derdelanders met het oog op onderzoek, studie, stages, vrijwilligerswerk, scholierenuitwisseling, educatieve projecten of au-pairactiviteiten (herschikking) (PbEU 2016, L 132);richtlijn (EU) 2016/801:",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=1&afdeling=1&artikel=1.1&z=2019-07-01&g=2019-07-01,"[['NP', ('richtlijn', 'NN')], ['NP', ('EU', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('Europees', 'NNP'), ('Parlement', 'NNP')], ['NP', ('de', 'DT'), ('Raad', 'NNP')], ['PP', ('van', 'IN')], ['NP', ('11', 'CD'), ('mei', 'NNP')], ['VP', ('betreffende', 'VBG')], ['NP', ('de', 'DT'), ('voorwaarden', 'NNS')], ['PP', ('voor', 'IN')], ['VP', ('toegang', 'VBN')], ['NP', ('verblijf', 'NN')], ['PP', ('van', 'IN')], ['NP', ('derdelanders', 'NNS')], ['PP', ('met', 'IN')], ['NP', ('het', 'DT'), ('oog', 'NN')], ['PP', ('op', 'IN')], ['NP', ('onderzoek', 'NN')], ['NP', ('studie', 'NN')], ['NP', ('stages', 'NNS')], ['NP', ('vrijwilligerswerk', 'NN')], ['NP', ('scholierenuitwisseling', 'NN')], ['NP', ('educatieve', 'JJ'), ('projecten', 'NNS')], ['NP', ('au-pairactiviteiten', 'NNS')], ['NP', ('herschikking', 'NN')], ['NP', ('PbEU', 'NN')], ['NP', ('L', 'NN')], ['NP', ('EU', 'NN')]]","{'betreffennen': 'betreffende', 'toegangen': 'toegang'}"
15,Hoofdstuk1,Afdeling1,Artikel1.1,Onderdeel_15,,,"Schengeninformatiesysteem: het in artikel 1, eerste lid, van de Verordening (EG) nr. 1987/2006 van het Europees parlement en de Raad van 20 december 2006 betreffende de instelling, de werking en het gebruik van het Schengensysteem van de tweede generatie (SIS II) bedoelde informatiesysteem (PbEU 2006, L 381);",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=1&afdeling=1&artikel=1.1&z=2019-07-01&g=2019-07-01,"[['NP', ('Schengeninformatiesysteem', 'NNP')], ['PP', ('in', 'IN')], ['NP', ('artikel', 'NN')], ['NP', ('eerste', 'CD'), ('lid', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Verordening', 'NNP')], ['NP', ('EG', 'NN')], ['ADJP', ('nr', 'JJR')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('Europees', 'NNP'), ('parlement', 'NN')], ['NP', ('de', 'DT'), ('Raad', 'NNP')], ['PP', ('van', 'IN')], ['NP', ('20', 'CD'), ('december', 'NNP')], ['VP', ('betreffende', 'VBG')], ['NP', ('de', 'DT'), ('instelling', 'NN')], ['NP', ('de', 'DT'), ('werking', 'NN')], ['NP', ('het', 'PRP'), ('gebruik', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('Schengensysteem', 'NNP')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('tweede', 'CD'), ('generatie', 'NN')], ['NP', ('SIS', 'NN'), ('II', 'NN')], ['VP', ('bedoelde', 'VBN')], ['NP', ('informatiesysteem', 'NN')], ['NP', ('PbEU', 'NN')], ['NP', ('L', 'NN')]]","{'betreffennen': 'betreffende', 'bedoelen': 'bedoelde'}"
16,Hoofdstuk1,Afdeling1,Artikel1.1,Onderdeel_16,,,"Schengen Uitvoeringsovereenkomst: de op 19 juni 1990 te Schengen tot stand gekomen Overeenkomst ter uitvoering van het tussen de regeringen van de staten van de Benelux Economische Unie, de bondsrepubliek Duitsland en de Franse republiek op 14 juni 1985 te Schengen gesloten akkoord betreffende de geleidelijke afschaffing van de controles aan de gemeenschappelijke grenzen (Trb. 1990, 145), alsmede de daarop gebaseerde Protocollen;",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=1&afdeling=1&artikel=1.1&z=2019-07-01&g=2019-07-01,"[['NP', ('Schengen', 'NNP'), ('Uitvoeringsovereenkomst', 'NNP')], ['PP', ('op', 'IN')], ['NP', ('19', 'CD'), ('juni', 'NNP')], ['NP', ('Schengen', 'NNP')], ['PP', ('tot', 'IN')], ['NP', ('stand', 'NN')], ['VP', ('gekomen', 'VBN')], ['NP', ('Overeenkomst', 'NNP')], ['PP', ('ter', 'IN')], ['NP', ('uitvoering', 'NN')], ['PP', ('van', 'IN')], ['PP', ('tussen', 'IN')], ['NP', ('de', 'DT'), ('regeringen', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('staten', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Benelux', 'NNP'), ('Economische', 'NNPS'), ('Unie', 'NNP')], ['NP', ('de', 'DT'), ('bondsrepubliek', 'NN'), ('Duitsland', 'NNP')], ['NP', ('de', 'DT'), ('Franse', 'JJ'), ('republiek', 'NN')], ['PP', ('op', 'IN')], ['NP', ('14', 'CD'), ('juni', 'NNP')], ['NP', ('Schengen', 'NNP')], ['VP', ('gesloten', 'VBN')], ['NP', ('akkoord', 'NN')], ['VP', ('betreffende', 'VBG')], ['NP', ('de', 'DT'), ('geleidelijke', 'JJ'), ('afschaffing', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('controles', 'NNS')], ['PP', ('aan', 'IN')], ['NP', ('de', 'DT'), ('gemeenschappelijke', 'JJ'), ('grenzen', 'NNS')], ['NP', ('Trb.', 'NNP')], ['VP', ('daarop', 'RB'), ('gebaseerde', 'VBN')], ['NP', ('Protocollen', 'NNP')]]","{'komen': 'gekomen', 'sluiten': 'gesloten', 'betreffennen': 'betreffende', 'gebaseren': 'gebaseerde'}"
17,Hoofdstuk1,Afdeling1,Artikel1.1,Onderdeel_17,,,Schengengebied: het grondgebied van de staten waarop de Schengengrenscode en de Schengen Uitvoeringsovereenkomst van toepassing zijn;,23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=1&afdeling=1&artikel=1.1&z=2019-07-01&g=2019-07-01,"[['NP', ('Schengengebied', 'NNP')], ['NP', ('het', 'DT'), ('grondgebied', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('staten', 'NNS')], ['ADVP', ('waarop', 'RB')], ['NP', ('de', 'DT'), ('Schengengrenscode', 'NNP')], ['NP', ('de', 'DT'), ('Schengen', 'NNP'), ('Uitvoeringsovereenkomst', 'NNP')], ['PP', ('van', 'IN')], ['NP', ('toepassing', 'NN'), ('zijn', 'PRP$')]]",{}
18,Hoofdstuk1,Afdeling1,Artikel1.1,Onderdeel_18,,,"schip: hetgeen daaronder wordt verstaan in ;artikel 1, eerste lid, onder b, van de Scheepvaartverkeerswet",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=1&afdeling=1&artikel=1.1&z=2019-07-01&g=2019-07-01,"[['NP', ('schip', 'NN')], ['NP', ('hetgeen', 'PRP')], ['VP', ('daaronder', 'RB'), ('wordt', 'MD'), ('verstaan', 'VB')], ['PP', ('in', 'IN')], ['NP', ('artikel', 'NN')], ['NP', ('eerste', 'CD'), ('lid', 'NN')], ['PP', ('onder', 'IN')], ['ADJP', ('b', 'JJ')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Scheepvaartverkeerswet', 'NNP')]]",{'verstaan': 'verstaan'}
19,Hoofdstuk1,Afdeling1,Artikel1.1,Onderdeel_19,,,"staatloze: de persoon die voor de toepassing van het op 28 september 1954 te New York gesloten verdrag betreffende de status van staatlozen (Trb. 1955, 42 en 1957, 22) als staatloze geldt;",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=1&afdeling=1&artikel=1.1&z=2019-07-01&g=2019-07-01,"[['ADJP', ('staatloze', 'JJ')], ['NP', ('de', 'DT'), ('persoon', 'NN'), ('die', 'PRP')], ['PP', ('voor', 'IN')], ['NP', ('de', 'DT'), ('toepassing', 'NN')], ['PP', ('van', 'IN')], ['PP', ('op', 'IN')], ['NP', ('28', 'CD'), ('september', 'NNP')], ['NP', ('New', 'NNP'), ('York', 'NNP')], ['VP', ('gesloten', 'VBN')], ['NP', ('verdrag', 'NN')], ['VP', ('betreffende', 'VBG')], ['NP', ('de', 'DT'), ('status', 'NN')], ['PP', ('van', 'IN')], ['NP', ('staatlozen', 'NNS')], ['NP', ('Trb.', 'NNP')], ['NP', ('staatloze', 'JJ'), ('geldt', 'NN')]]","{'sluiten': 'gesloten', 'betreffennen': 'betreffende'}"
20,Hoofdstuk1,Afdeling1,Artikel1.1,Onderdeel_20,,,"tewerkstellingsvergunning: de vergunning, bedoeld in ;artikel 1, onder e, van de Wet arbeid vreemdelingen",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=1&afdeling=1&artikel=1.1&z=2019-07-01&g=2019-07-01,"[['NP', ('tewerkstellingsvergunning', 'NN')], ['NP', ('de', 'DT'), ('vergunning', 'NN')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('artikel', 'NN')], ['PP', ('onder', 'IN')], ['ADJP', ('e', 'JJ')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Wet', 'NNP'), ('arbeid', 'NN'), ('vreemdelingen', 'NNS')]]",{'bedoelen': 'bedoeld'}
21,Hoofdstuk1,Afdeling1,Artikel1.1,Onderdeel_21,,,"verblijfsvergunning asiel voor bepaalde tijd: de verblijfsvergunning, bedoeld in ;artikel 28 van de Wet",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=1&afdeling=1&artikel=1.1&z=2019-07-01&g=2019-07-01,"[['NP', ('verblijfsvergunning', 'NN'), ('asiel', 'NN')], ['PP', ('voor', 'IN')], ['NP', ('bepaalde', 'PRP'), ('tijd', 'NN')], ['NP', ('de', 'DT'), ('verblijfsvergunning', 'NN')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('artikel', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Wet', 'NNP')]]",{'bedoelen': 'bedoeld'}
22,Hoofdstuk1,Afdeling1,Artikel1.1,Onderdeel_22,,,"verblijfsvergunning asiel voor onbepaalde tijd: de verblijfsvergunning, bedoeld in ;artikel 33 van de Wet",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=1&afdeling=1&artikel=1.1&z=2019-07-01&g=2019-07-01,"[['NP', ('verblijfsvergunning', 'NN'), ('asiel', 'NN')], ['PP', ('voor', 'IN')], ['NP', ('onbepaalde', 'JJ'), ('tijd', 'NN')], ['NP', ('de', 'DT'), ('verblijfsvergunning', 'NN')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('artikel', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Wet', 'NNP')]]",{'bedoelen': 'bedoeld'}
23,Hoofdstuk1,Afdeling1,Artikel1.1,Onderdeel_23,,,"verblijfsvergunning regulier voor bepaalde tijd: de verblijfsvergunning, bedoeld in ;artikel 14 van de Wet",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=1&afdeling=1&artikel=1.1&z=2019-07-01&g=2019-07-01,"[['NP', ('verblijfsvergunning', 'NN'), ('regulier', 'NN')], ['PP', ('voor', 'IN')], ['NP', ('bepaalde', 'PRP'), ('tijd', 'NN')], ['NP', ('de', 'DT'), ('verblijfsvergunning', 'NN')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('artikel', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Wet', 'NNP')]]",{'bedoelen': 'bedoeld'}
24,Hoofdstuk1,Afdeling1,Artikel1.1,Onderdeel_24,,,"verblijfsvergunning regulier voor onbepaalde tijd: de verblijfsvergunning, bedoeld in ;artikel 20 van de Wet",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=1&afdeling=1&artikel=1.1&z=2019-07-01&g=2019-07-01,"[['NP', ('verblijfsvergunning', 'NN'), ('regulier', 'NN')], ['PP', ('voor', 'IN')], ['NP', ('onbepaalde', 'JJ'), ('tijd', 'NN')], ['NP', ('de', 'DT'), ('verblijfsvergunning', 'NN')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('artikel', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Wet', 'NNP')]]",{'bedoelen': 'bedoeld'}
